Id,SalePrice
2735,123420.12052423181
2736,142862.28361861967
2737,109809.99645575718
2738,184581.89761573635
2739,168021.22325065383
2740,144511.7866955134
2741,139592.30664038402
2742,165041.6551214147
2743,134487.9235113263
2744,150986.9530470774
2745,144958.42800005642
2746,123658.5444069393
2747,137921.36410130886
2748,102234.50379184284
2749,111957.36488063517
2750,116413.12376769911
2751,108305.69781530043
2752,222892.71987274545
2753,156591.55470806337
2754,271804.3648837644
2755,145401.45786631084
2756,54627.651284385705
2757,52600.59854832105
2758,54417.36960477312
2759,149252.0354872013
2760,139167.35840740637
2761,143957.7095657438
2762,155022.87467172416
2763,206824.7868495586
2764,144740.7430260221
2765,268966.84299405874
2766,116384.05204466893
2767,45996.788405891275
2768,155866.8480194246
2769,128384.72330649686
2770,165196.68184326286
2771,101189.09961348772
2772,105442.98130167765
2773,168314.8057655394
2774,154109.94290116266
2775,134985.82521663443
2776,154906.8484739887
2777,161487.37982162624
2778,119216.9374405935
2779,141943.49934091908
2780,123611.72194477636
2781,88053.92103720899
2782,66048.88921123254
2783,73855.08177736099
2784,118448.99191945163
2785,138283.60747490614
2786,17953.033105653478
2787,125815.54068528023
2788,49687.87352790637
2789,231586.51905072038
2790,89154.46613821504
2791,119886.81872766139
2792,57065.98239993281
2793,172432.54392683087
2794,66957.76521767583
2795,120579.30961756082
2796,85344.49033692619
2797,250529.86765546259
2798,104096.52385335532
2799,107640.30545757222
2800,64434.92602440901
2801,120274.63888952578
2802,124662.45761330845
2803,233337.85620389972
2804,114629.8635055921
2805,66123.80361050647
2806,91829.5790852753
2807,176710.34302004753
2808,134263.8988961985
2809,125603.30440865806
2810,121975.45154426084
2811,160830.34648001194
2812,151518.23197696032
2813,226435.79500768497
2814,224694.01812893176
2815,90545.4091894764
2816,244988.5265294849
2817,126153.81202746299
2818,110716.21394904144
2819,174083.9580266052
2820,122425.28476311243
2821,106981.7447052421
2822,186870.6479068941
2823,327991.16219803854
2824,188716.93909932394
2825,120177.1732380304
2826,128008.54355759406
2827,161586.91522870515
2828,237742.37194154784
2829,219408.37235836568
2830,254522.0582048744
2831,201578.29005186982
2832,245800.130233804
2833,266893.4002911595
2834,224580.46310475143
2835,240865.0352059703
2836,205839.57129397313
2837,183679.00992732006
2838,151646.4451330672
2839,177929.75924842712
2840,219221.44875990506
2841,213874.99372311565
2842,220277.4794685666
2843,147441.44495353452
2844,177775.91848867643
2845,105981.85564085399
2846,215382.0673909837
2847,196543.81630635704
2848,231829.22455386794
2849,225466.61256949115
2850,278885.31444220594
2851,238571.90291408612
2852,244008.2603397139
2853,229547.1259242366
2854,148200.34966050508
2855,218231.03839823464
2856,216929.52336591692
2857,206676.20559092448
2858,214225.5920221696
2859,117725.81562449038
2860,126523.83433526824
2861,134734.8280643667
2862,212773.50962547935
2863,131456.89960299083
2864,260452.83423437923
2865,149576.05428595096
2866,219287.036526524
2867,71596.35733366595
2868,141844.97103763744
2869,126473.46403737855
2870,132913.46243175166
2871,91102.79547516932
2872,2474.3816093666246
2873,93020.32763476204
2874,139092.34650193504
2875,135037.98623672803
2876,162121.99123135093
2877,138046.53384288936
2878,165022.52602853207
2879,131808.2614319201
2880,115485.581748083
2881,142818.9239008443
2882,142351.59179429966
2883,188841.35456067394
2884,192034.70229747263
2885,167756.60079816286
2886,192226.4341733926
2887,104531.97479765792
2888,142474.9343249076
2889,32663.535892146407
2890,50826.69684933196
2891,163768.84845600207
2892,4910.168232154683
2893,105902.44135614997
2894,18989.17630658159
2895,266176.8412615799
2896,259195.96885515354
2897,211884.43712767377
2898,215179.01142890262
2899,244629.64240103704
2900,166448.54061004077
2901,203500.96830161684
2902,199565.5351753498
2903,294006.76206823695
2904,309294.8619230441
2905,31217.363034715177
2906,232598.05506282556
2907,108325.64895137795
2908,113769.16634312435
2909,203925.1152487835
2910,53471.0085623255
2911,88080.10091440962
2912,144659.60976453475
2913,87121.54970893636
2914,75796.20487050014
2915,75796.20487050014
2916,87121.54970893636
2917,155799.42079148605
2918,112121.74714870309
2919,242898.1219716936
